src,dest,type
1279966,1025925,0
1279966,1027671,0
1279966,1027945,1
1279964,1026635,1
796037,793261,0
796037,933316,0
3267562,794730,0
3267562,1273991,0
3267562,1274016,0
3267562,2862434,0
3267561,1026827,0
3267561,1026890,0
3267561,1039889,0
3267561,1040221,0
3267561,1040888,0
3267561,1040794,0
3267561,1042209,0
3267561,1042826,0
2915912,759637,0
796031,794582,1
796031,794897,0
2967928,872793,0
2967928,873002,0
2967928,873116,0
2967928,1271357,0
2967928,1272079,0
2967928,1272652,0
2967929,794575,0
2967924,873019,0
2967924,872868,0
2967924,1271365,0
2967924,1272291,0
2967924,1272622,0
2967924,1272861,0
2967924,1287984,0
2967924,1287867,0
3360029,2923074,0
3360028,1272690,0
3360021,1271642,0
3360021,1271862,0
3360021,1272377,0
3360021,2920791,0
3360020,873180,1
3360020,1271747,1
3360020,2859197,1
3360022,873016,0
3360022,942583,0
3360022,942973,0
3360022,1272191,0
3360022,2920523,0
3360022,3068268,0
3360022,3249197,0
3360022,3367444,1
3360025,1272232,1
3360025,2967950,0
3360025,3068341,1
3360025,3071306,1
3360026,760220,1
3360026,872526,1
3360026,872833,1
3360026,872799,0
3360026,1042833,1
3131137,3131477,0
3131137,3130749,0
3131134,1034760,0
3131134,1035761,0
3131134,2859716,0
3131134,3131571,0
796032,794054,0
796032,794699,0
796032,795255,0
796032,795379,0
3478115,2862324,0
3478115,3092942,0
3623024,1150670,0
3623024,3078034,0
3623024,3077934,0
3623024,3161481,1
3623024,3320134,1
835695,834963,0
835695,835483,0
930185,848317,0
930185,851455,0
930185,930186,1
1057072,745292,0
799972,794555,0
799975,1036941,1
3087555,1180804,0
3087555,1180937,0
3087555,1180955,1
3087555,1180867,0
3087555,1181313,0
3087555,1181725,1
3087555,1231247,1
3087553,1180985,0
3087553,1231182,1
3087552,1181353,0
3087552,1181641,0
3087552,1181380,0
3087552,1181386,0
3087550,1180999,0
3087550,1181526,0
3155815,3103400,0
3155815,3103261,0
3155815,3103458,0
801702,801696,0
801700,801701,1
801701,801543,0
801707,794019,0
801707,795306,0
801707,801454,0
3392474,2861577,0
3392474,2972019,0
3392474,3070633,0
3155813,3103710,0
3155813,3103750,0
3155813,3103586,0
3155813,3103796,0
2923759,931173,1
2923759,934786,0
2923759,935199,0
1163998,877484,0
1158121,1158332,0
1158120,1158557,0
1158120,1158348,0
1150712,1026264,0
1150712,1026560,0
1150714,1026911,0
1150714,1149729,0
1150714,1150547,1
1150714,1150560,0
3131521,3131586,1
2875364,876892,0
3131523,3130756,0
917549,1026072,0
2878674,3247304,0
2878674,3247342,0
2878677,1181255,1
2878676,3354741,0
2878672,3355485,0
1151443,1150354,0
1151441,1150323,0
918297,940774,0
1151449,917391,1
1151449,1026560,0
1151449,1149923,0
2998196,2998349,0
2998196,2998427,0
2998196,2998570,0
2998191,2998324,0
2998191,2998302,0
3450334,793580,0
3450334,872182,0
3450334,873304,0
3450334,1287779,0
3450334,1287727,0
3450334,1287984,0
3450334,1287973,0
3450333,3103262,0
3450333,3386944,1
3450332,1234195,1
3450332,1234233,0
3450332,1234278,0
3450332,1287800,0
3450332,1288019,0
3450332,1288060,0
3450332,1287951,0
3450332,2986849,0
3450332,2986730,0
2998190,2997766,0
2998190,2998312,0
2998190,2998316,0
2998190,2998235,0
2998190,2998248,0
2998190,2998229,0
2998190,2998228,0
2998190,2998415,0
2998190,2998528,0
2998190,2998227,0
2998190,2998329,0
2998190,2998398,0
2998190,2997743,0
2998190,2998572,0
2998193,2997782,0
2998193,2998243,0
2998193,2997784,0
2998193,2997788,0
2879105,2879609,0
2879105,2879760,0
2879105,2879642,0
2879105,3355980,0
2879105,3355694,0
2879101,3354328,1
2879101,3355891,1
2879102,2878983,0
2879102,3355694,1
2998192,2997763,0
2998192,2998375,0
1231158,1180823,0
1231158,1180918,1
1231159,917837,0
1231156,1180869,0
1231156,1181166,0
1231157,1180806,1
1231157,1181273,1
1231157,1181153,1
1231154,3354909,0
1231155,1180934,1
1231155,1181273,1
1231153,1150986,0
1231153,1180887,0
1042391,1150283,0
942244,940679,1
1042392,1038584,0
1056718,1057162,1
1042395,745369,0
1042395,1027300,0
2919070,933286,0
2919073,1271502,0
2919072,834730,0
2919072,834963,0
2919072,835233,0
2919072,835572,0
1042399,835185,0
2919075,835572,1
2919075,835571,0
760126,760128,1
2919074,1026927,0
2919076,835275,0
2919076,1050530,1
3246682,745294,0
3246682,1272126,1
3246682,1288219,0
3246682,3103591,0
3246683,1234239,0
3246683,1234294,0
3246683,1287760,0
3246683,1287833,0
3246683,1287898,0
3246683,1287814,0
3246683,1287967,0
3246683,1287982,0
3246683,1288016,0
3246683,1288187,0
3246683,1287910,0
3246683,1346373,0
3246683,2986699,0
3246683,2986866,0
3246683,2986867,0
3246683,2986825,0
3246683,3103202,0
3246680,1234135,0
3246680,1234128,0
3246680,1234271,0
3246681,2986766,1
1234258,1287947,1
1234259,1288074,0
1234259,1287817,0
1234259,1288076,0
1234259,1288239,0
1234253,1287777,0
1234253,1287725,0
1234253,1287778,0
1234253,1288081,0
1234250,1287722,0
1234250,1287786,0
1234250,1288041,0
1234250,1288139,0
1234254,1287797,0
1234254,1287866,1
1041004,1150283,1
3355632,1181342,0
3355632,1286267,0
3355632,1286272,1
2968017,1272426,1
2968016,872729,0
1181978,2879875,0
1181978,2879642,0
2851768,802799,0
2851765,1267939,1
876692,877174,0
876692,877448,0
876692,877451,0
876692,1034293,0
876693,1035784,0
876697,876625,0
876697,876893,0
876694,1036624,0
2923050,918012,0
2923050,918138,1
2923050,940603,0
930763,934063,0
1229639,1150223,0
1181971,1150028,0
1181971,1149849,0
1181971,3355063,0
1181971,3355599,0
1181491,2878977,0
1181499,2879372,1
1042944,942706,0
1042944,1027696,0
1042944,1039804,0
1042947,1150196,0
1042941,1042326,0
1042941,1042739,1
2968018,872626,0
2968018,872905,0
2968018,872803,0
2968018,873029,0
2968018,1271573,0
2968018,1271662,0
2968018,1271881,0
2968018,1271532,0
2968018,1272029,0
2968018,1272354,0
2968018,1272790,0
1042949,1042432,0
1042948,1027381,0
1026918,746064,0
1026918,1026269,0
3392565,1026382,0
3392565,1343890,1
3392566,873263,0
3392561,3068165,0
3392561,3070529,0
3392561,3077971,0
3392561,3077970,0
3392560,918205,0
3392560,1025960,0
3392560,1026145,0
3392560,1027173,0
3392560,1027675,0
3392562,746354,0
3392569,917951,1
3392569,918152,1
3392569,1274047,0
3392569,2861577,1
3392568,942773,0
3392568,1026508,0
3392568,1181082,0
3392568,1273989,0
3155724,1143187,0
3155724,1151649,0
3155724,1272800,0
3155724,2872743,0
3155724,3103254,0
3155727,942179,0
3155728,3103333,0
3103418,942861,0
3360438,873130,0
3360438,873075,0
3360438,1271447,0
3360438,1272461,0
3360438,2998135,0
3360438,2998217,0
1026697,1026087,0
1026697,1026696,0
2863019,959052,1
2863015,958357,1
2863015,958850,1
2863010,958409,0
2863010,958760,0
1030062,1036655,0
835280,834881,0
835284,744270,0
835284,746064,0
835284,834785,0
835284,834956,0
835284,1027026,0
3309907,835227,0
3309907,872164,0
3309907,872390,0
3309907,1271483,0
3309907,1272056,0
3309907,1272083,0
3309907,1272048,0
3309907,2859092,0
2989852,2990788,0
2989852,2990476,0
2989852,2990688,0
3309905,872327,0
3309905,872690,0
3309905,872534,0
3309905,873084,0
3309905,941020,0
3309905,1026697,0
3309905,1272414,0
3309905,1272453,0
3309905,2859372,0
3309905,2859493,0
3309905,2920455,0
3309905,2920526,0
3309905,2920593,0
3309905,2920906,0
3309905,2920853,0
3309905,2920761,0
3309903,802608,0
3309903,802654,0
3309903,803044,0
3309903,873021,0
3309903,1272699,1
3309901,1271792,1
3309901,2920628,1
2990124,930669,0
3246651,872729,0
3246651,1234149,0
3246651,1234300,0
3246651,1272461,0
3246651,1287891,0
3246651,1287786,0
3246651,1287823,0
3246651,1287751,0
3246651,1288099,0
3246651,1346259,0
3246651,1346323,0
3246651,1346393,0
3246651,1346337,0
3246651,2986680,0
3246651,2986806,0
3246651,2986723,0
3246651,2986783,0
3246651,2997924,0
3246651,2998406,0
3246651,2998129,0
3246651,2998175,0
3246651,2997915,0
3246651,2998138,0
3246651,3103843,0
3246651,3103244,0
3246651,3103468,0
3246653,1346333,1
3246653,2986766,1
3246652,1287685,0
3246652,1287764,0
3246652,1288162,0
3246652,2986902,0
3246652,3104010,1
3246655,793580,0
3246655,1234262,0
3246655,1288039,0
3246655,2986767,0
3246655,2986849,0
3246655,3103653,0
3246654,1234234,0
3246654,1287960,0
3246654,3103690,0
3246654,3103653,0
3246656,3103468,0
3246659,1234241,0
3246659,1287928,0
3246659,1287823,0
3246659,1287971,0
3246659,3089928,0
3246659,3155742,0
3246659,3246646,0
3246659,3246642,0
3246658,1287784,0
3246658,1288305,0
3246658,2986750,0
3246658,3103482,1
1180983,3355050,0
1180985,1180975,0
1180985,3354308,0
1180985,3355334,0
1180985,3354834,1
1180987,3247342,0
1180988,3355844,0
1180988,3355637,0
1035657,1034417,0
1035655,1034765,0
1035655,1035217,0
1346350,1287930,0
1346352,1287974,1
1346355,872959,1
1346355,1234274,1
1346355,1287743,0
1346355,1288052,0
1346355,1287965,1
1346355,1288102,0
1346354,1287743,0
1346354,1287842,0
1346354,1287875,0
1346354,1287837,1
1346354,2998162,0
1346354,3103812,1
1346359,1287861,0
3478090,1036841,0
3478090,2989483,0
3478090,3135866,0
3478090,3266214,0
3083885,1150179,0
1272108,872858,1
2920612,942549,0
3103415,3103478,1
3103415,3103776,0
1027218,1027248,0
3360729,942556,0
3360729,1038830,0
3360729,1344090,0
3360729,2872766,0
3360722,917966,0
3360721,1149929,0
3360721,1150153,0
3360721,1150711,0
3360721,1151222,0
3360721,3249873,0
3360721,3360557,0
3360726,1150539,0
794978,793718,0
1029822,1029820,1
3392511,918081,0
3392511,1151473,0
3392511,1273897,0
3392511,2872708,0
3392511,2923080,1
3392511,2972007,0
2867071,853858,0
2867071,1030050,0
3129567,834862,0
3129567,835010,0
3129567,835074,0
3129567,835320,0
3129567,835421,1
3360188,804865,0
3360188,872516,0
3360188,3068363,0
3360189,1271707,0
3360189,1271833,0
3360189,1272505,0
3360189,1272725,0
3360189,2967982,0
3360189,2968308,0
3360189,2967948,0
3360189,3068119,0
3360189,3067722,0
3360189,3071326,0
3360186,873134,0
3360186,873085,0
3360186,1271357,0
3360186,1271774,0
3360186,1271532,0
3360186,1272170,0
3360186,1272450,0
3360186,2859437,0
3360186,2859626,0
3360187,1271475,1
3360187,1271766,0
3360187,1271940,1
3360187,1272552,1
3360187,3068218,1
3360184,872866,0
3360184,1271966,0
3360184,2859321,0
3360184,2920827,0
3360184,2920903,0
3360185,745263,0
3360185,872742,0
3360185,1271651,0
3360185,2923931,0
3360185,2968121,0
3360185,3070562,1
3360182,746313,0
3360182,942575,1
3360182,942179,0
3360182,1284136,1
3360182,2859342,1
3360182,2920620,0
3360183,941033,0
3360183,2859469,1
3360183,2859104,0
3360183,2859183,0
3360183,2859172,0
3360183,2920523,0
3360183,3068230,0
3360183,3071318,1
3360183,3249129,0
3360183,3249281,0
3360183,3360034,1
3360180,745938,0
3360181,1271360,0
3360181,1272467,0
3360181,1272554,0
3360181,3067842,0
744671,744330,0
3356168,3131477,0
3356168,3131505,1
3356168,3131101,0
3356168,3130749,0
3356168,3130902,0
2878998,3247157,0
2878998,3355324,0
2878998,3355844,0
2878998,3356014,0
2878998,3355637,0
2878998,3355525,0
2878992,2879854,0
2878992,2879661,1
2878992,3354611,0
2878992,3355320,1
2878993,2878977,0
2878993,2879536,0
2878993,2879666,0
2878993,2879872,0
2878993,3247158,0
2878993,3354452,0
2878993,3355050,0
2878996,3247375,0
2878996,3247334,0
2878996,3354397,0
2878996,3355970,0
2878997,941252,0
2878997,3354586,0
2878997,3356035,0
942999,940454,0
942999,941708,0
942999,942670,0
942998,939685,0
942998,940435,0
942998,941841,0
942998,942281,0
942998,942768,0
942998,942564,0
942998,942689,0
942998,942629,0
942998,942576,0
942998,942743,0
802352,793377,0
802352,1026869,0
802354,793249,0
802355,795069,0
802355,795296,0
942991,3355870,0
942990,940000,0
942990,940893,0
942990,940892,0
942990,941041,0
942990,941221,0
942990,941469,0
942992,930742,0
942992,932411,0
942992,933603,0
942992,941084,0
942992,941553,0
942992,942547,0
942992,942650,0
942995,941973,0
942995,942562,0
942994,795223,0
942994,942675,0
942994,942818,0
942997,941785,0
942997,942750,1
942996,1036677,0
1143332,1228411,0
1143331,1143074,0
1143331,1143193,1
943027,940126,0
943027,940853,0
943027,941957,1
943027,942595,0
943027,942930,0
943027,942976,0
943024,872754,0
943024,872961,0
943024,942532,0
943028,939834,0
943028,941221,0
943028,942128,0
943028,942794,0
943029,872905,0
943029,941108,0
943029,942481,0
943029,943020,0
1036552,1037042,0
1036552,1037161,0
3392463,835734,0
3392463,2923154,0
3392463,2923157,0
3392463,2979905,1
3139146,942386,0
3139146,942568,0
3139146,943023,0
3139146,943120,0
3139146,1271899,0
3139146,1276600,0
3139146,2989989,0
3139147,1273974,1
3139147,1273914,1
3139147,1276600,0
3139147,2862231,1
3077936,1150539,0
3077936,2867648,0
3077936,2867570,0
1145291,1026417,0
1145291,1026415,0
1145291,1026762,0
1145291,1027510,0
3392467,834864,0
3392467,835575,0
1027639,1026437,1
1027632,1026656,0
1027632,1027146,0
1027630,1025844,0
1027631,1026265,0
1027637,746019,0
1027637,746064,0
1027637,835002,0
1027637,835490,1
1027635,1026024,0
1027635,1027381,0
1027635,1027379,0
1027635,1228445,0
918310,917808,0
918310,917860,0
918312,917929,1
918312,918055,1
918312,918256,1
918314,1026495,1
918314,1042444,0
918314,1042440,0
877176,793470,0
918316,1040854,0
918318,1042454,0
3161547,1228671,0
745929,744875,0
745929,834741,0
745929,835164,1
745928,1025885,0
745927,744385,0
745927,744644,0
745927,744626,0
745927,745237,0
745927,745478,0
745927,745543,0
745927,745710,0
745927,932500,0
3161545,834888,0
3161545,1042796,0
2923135,917558,0
2923135,1042167,0
2923135,1042434,0
958904,958338,0
3161542,1143221,0
3246616,1287993,0
3246616,1288086,0
958909,958440,0
3359720,803207,0
3359720,852820,0
3359726,795973,0
3359726,1229647,0
3359727,2851639,0
3131208,3130970,0
3457336,1272878,0
3457336,3068598,0
3457336,3137404,0
3457336,3360364,0
1029249,1029432,0
1042660,1039660,0
1042660,1041039,0
1042660,1042402,0
1042660,1042345,0
1042660,1042696,1
1029241,1029268,0
1029241,1029282,0
1029241,1029897,0
1029247,1029322,0
1276478,873080,0
1276478,941962,0
1276478,943030,0
1276478,942889,0
1276478,943008,0
1276478,943023,0
1276479,940843,0
1276479,942764,0
3249384,872437,0
3249384,1271707,0
3249384,1272477,0
1276474,929868,0
1276474,940904,0
1276474,943043,1
1276474,1037450,0
1276475,796531,0
1276475,942685,0
1276475,1276559,0
1276477,942633,0
1276477,942700,0
1276477,942867,0
1276471,804958,0
1276471,932121,0
1276471,942647,0
1276471,942769,0
1276471,942983,0
1276472,942214,0
1276472,943075,0
3249385,760236,1
3249385,1042562,0
3249385,3068072,1
2923700,933867,0
2990174,939851,0
2990174,942454,0
3131346,785842,0
3131346,3130710,0
3131347,941464,0
3131347,3131141,1
2989469,2990335,0
2989469,2990349,0
2989469,2989876,0
746203,745028,0
746201,744820,0
746201,746274,1
746207,744436,0
746207,744826,0
746207,744820,0
746207,745695,0
746207,746274,0
746205,744298,1
746205,744820,0
746205,745104,0
746205,745696,0
746209,744962,0
849183,851604,0
849183,852593,0
848271,851323,0
848271,854505,1
848271,854880,0
848274,848273,1
848277,846903,1
848277,852225,0
848277,854267,0
1042669,1025977,0
3395321,2867581,1
1181136,1180958,0
1181136,3354340,0
1181135,1181518,0
1181135,3354874,0
1181132,3354801,0
1181133,1180788,0
1181133,3354904,0
1042532,3310078,0
3249388,942906,1
3249388,943008,0
3249388,1158714,0
3249388,1272459,0
3249388,1276660,0
3249388,2859398,0
3249388,2862238,0
3249388,2920391,0
3449016,3061490,0
3249389,2859186,0
3249389,2920816,1
3449017,746406,0
3449017,1276597,1
3103524,3103791,0
3103524,3103464,0
3103524,3103672,0
3103524,3103745,0
3103524,3103570,0
802623,940927,0
802624,793299,0
802624,793933,0
802624,795086,0
802627,793227,0
3267095,745099,0
3267095,835265,0
3267095,2875504,0
2915415,744804,0
2851863,794582,0
2851864,796202,0
2851867,795930,0
2851868,795682,1
2851868,796520,1
2851868,877660,0
3363350,3135828,1
3363350,3250509,0
3363351,835233,0
1287733,1288049,1
1143312,1143122,0
1143312,1228118,0
1143312,1228338,0
2915414,746236,1
3267099,872244,0
3267099,1151646,1
3267099,1163646,0
3267099,1272445,0
1151670,1026558,0
1151672,1151493,0
1151674,1150469,0
1151675,2988896,0
1151677,1025933,0
2862265,942916,0
2862265,1272490,0
2862264,940267,1
2862264,941701,0
2862264,942248,0
2862264,942570,0
2862264,942896,1
2862264,943091,0
2862264,943017,1
2862264,942986,0
2862264,1276398,0
2862264,1276572,0
2862267,1276527,0
2862267,1276610,0
2862266,940722,0
2862266,942161,0
2862266,942163,0
2862266,942715,0
2862266,942773,0
2862266,942964,0
2862266,1181028,0
2862266,1276404,1
2862266,1276501,0
2862266,3355636,0
2862261,942555,0
2862261,943101,0
2862263,872844,0
2862263,873314,0
2862263,940683,0
2862263,940759,0
2862263,942494,0
2862263,942803,0
2862263,942767,0
2862263,942708,0
2862263,942900,0
2862263,1272050,0
2862263,1276549,0
2862262,940893,0
2862262,940892,0
2862262,941041,0
2862262,942262,0
940201,744772,0
2862269,942719,0
2862269,943070,0
2862269,943069,0
2862268,942740,0
2862268,942744,0
2862268,943139,0
940205,940917,0
940205,940918,0
941151,929728,0
941151,929842,0
941151,932260,0
941151,932743,0
760084,3348805,1
760084,3348829,0
760086,3348846,1
760086,3354631,0
760080,744597,0
760082,1026951,1
760082,1027054,1
760082,1027374,1
760082,1027585,1
760082,1027523,0
2861518,916953,0
2861518,917407,0
2861518,917975,0
2861518,918336,0
2861512,918022,1
2861512,1026051,0
2861512,1026325,0
